lat_bin,lon_bin,safety_score,total_businesses,lat,lon,bank_atm,restaurant_takeout,coffee_shop,convenience_store,24_7_pharmacy,gas_station,grocery_store,gym_late
45,66,8,3,43.80750000000011,-79.3075000000003,0,2,0,1,0,0,0,0
37,62,11,4,43.76750000000009,-79.32750000000028,0,2,1,1,0,0,0,0
38,27,8,3,43.77250000000009,-79.50250000000013,0,2,0,1,0,0,0,0
15,43,3,1,43.657500000000034,-79.4225000000002,0,1,0,0,0,0,0,0
26,52,8,3,43.71250000000006,-79.37750000000024,0,1,1,1,0,0,0,0
27,17,5,2,43.717500000000065,-79.55250000000008,0,1,0,1,0,0,0,0
18,48,40,11,43.67250000000004,-79.39750000000022,2,2,3,2,0,1,0,1
19,13,25,7,43.677500000000045,-79.57250000000006,1,3,1,1,0,1,0,0
38,63,8,3,43.77250000000009,-79.32250000000029,0,2,0,1,0,0,0,0
48,76,5,2,43.82250000000012,-79.25750000000035,0,0,1,1,0,0,0,0
27,53,8,3,43.717500000000065,-79.37250000000024,0,1,1,1,0,0,0,0
40,72,6,2,43.7825000000001,-79.27750000000033,0,2,0,0,0,0,0,0
19,49,27,8,43.677500000000045,-79.39250000000023,1,3,1,2,0,1,0,0
20,14,18,5,43.68250000000005,-79.56750000000007,0,1,1,1,0,2,0,0
39,27,6,2,43.777500000000096,-79.50250000000013,0,1,1,0,0,0,0,0
11,45,2,1,43.637500000000024,-79.41250000000021,0,0,0,1,0,0,0,0
30,58,5,2,43.73250000000007,-79.34750000000027,0,1,0,1,0,0,0,0
12,10,16,4,43.64250000000003,-79.58750000000005,1,1,0,1,0,1,0,0
31,23,6,2,43.737500000000075,-79.52250000000011,0,1,1,0,0,0,0,0
23,19,17,5,43.697500000000055,-79.54250000000009,0,1,1,1,0,1,1,0
41,73,0,0,43.7875000000001,-79.27250000000033,0,0,0,0,0,0,0,0
33,69,26,7,43.74750000000008,-79.29250000000032,1,2,1,1,0,1,1,0
34,34,2,1,43.75250000000008,-79.46750000000016,0,0,0,1,0,0,0,0
25,65,8,3,43.70750000000006,-79.3125000000003,0,1,1,1,0,0,0,0
13,11,19,5,43.64750000000003,-79.58250000000005,0,1,0,1,0,2,1,0
37,39,28,9,43.76750000000009,-79.44250000000018,1,4,2,2,0,0,0,0
22,59,8,3,43.69250000000005,-79.34250000000027,0,1,1,1,0,0,0,0
14,55,70,18,43.65250000000003,-79.36250000000025,3,4,4,3,1,0,1,2
15,20,18,5,43.657500000000034,-79.5375000000001,0,1,1,1,0,2,0,0
34,70,18,5,43.75250000000008,-79.28750000000032,0,1,1,1,0,2,0,0
26,29,2,1,43.71250000000006,-79.49250000000013,0,0,0,1,0,0,0,0
18,25,20,6,43.67250000000004,-79.51250000000012,0,2,1,1,0,1,1,0
37,75,21,6,43.76750000000009,-79.26250000000034,0,2,1,1,0,2,0,0
38,40,27,8,43.77250000000009,-79.43750000000018,1,3,2,1,0,0,0,1
36,79,28,8,43.76250000000009,-79.24250000000036,0,3,1,1,0,2,1,0
15,56,6,2,43.657500000000034,-79.35750000000026,0,2,0,0,0,0,0,0
47,88,5,2,43.817500000000116,-79.1975000000004,0,1,0,1,0,0,0,0
8,17,19,5,43.62250000000002,-79.55250000000008,1,1,1,1,0,1,0,0
26,65,6,2,43.71250000000006,-79.3125000000003,0,2,0,0,0,0,0,0
27,30,0,0,43.717500000000065,-79.48750000000014,0,0,0,0,0,0,0,0
18,61,8,3,43.67250000000004,-79.33250000000028,0,1,1,1,0,0,0,0
19,26,22,6,43.677500000000045,-79.50750000000012,0,1,1,1,0,2,1,0
11,22,34,9,43.637500000000024,-79.5275000000001,1,3,1,1,0,2,1,0
30,35,8,3,43.73250000000007,-79.46250000000016,0,1,1,1,0,0,0,0
29,76,16,4,43.72750000000007,-79.25750000000035,1,1,0,1,0,1,0,0
21,72,2,1,43.68750000000005,-79.27750000000033,0,0,0,1,0,0,0,0
41,50,5,2,43.7875000000001,-79.38750000000023,0,1,0,1,0,0,0,0
33,46,38,11,43.74750000000008,-79.40750000000021,1,3,2,2,0,1,1,1
12,23,17,5,43.64250000000003,-79.52250000000011,0,1,1,1,0,1,1,0
44,55,3,1,43.80250000000011,-79.36250000000025,0,0,1,0,0,0,0,0
4,19,5,2,43.602500000000006,-79.54250000000009,0,1,0,1,0,0,0,0
35,6,5,2,43.757500000000086,-79.60750000000003,0,0,1,1,0,0,0,0
22,36,3,1,43.69250000000005,-79.45750000000017,0,1,0,0,0,0,0,0
33,82,18,5,43.74750000000008,-79.22750000000038,0,2,0,1,0,2,0,0
34,47,29,9,43.75250000000008,-79.40250000000022,1,2,3,2,0,0,0,1
25,78,31,8,43.70750000000006,-79.24750000000036,1,3,0,1,0,2,1,0
45,56,3,1,43.80750000000011,-79.35750000000026,0,1,0,0,0,0,0,0
37,52,11,4,43.76750000000009,-79.37750000000024,0,2,1,1,0,0,0,0
32,86,23,6,43.74250000000008,-79.2075000000004,1,1,1,1,0,1,1,0
43,95,8,3,43.797500000000106,-79.16250000000043,0,2,0,1,0,0,0,0
22,72,9,3,43.69250000000005,-79.27750000000033,0,2,1,0,0,0,0,0
35,91,6,2,43.757500000000086,-79.18250000000042,0,1,1,0,0,0,0,0
15,33,5,2,43.657500000000034,-79.47250000000015,0,1,0,1,0,0,0,0
7,29,8,3,43.617500000000014,-79.49250000000013,0,1,1,1,0,0,0,0
26,42,11,4,43.71250000000006,-79.4275000000002,0,2,1,1,0,0,0,0
27,7,0,0,43.717500000000065,-79.60250000000003,0,0,0,0,0,0,0,0
18,38,0,0,43.67250000000004,-79.44750000000018,0,0,0,0,0,0,0,0
30,12,9,3,43.73250000000007,-79.57750000000006,0,2,1,0,0,0,0,0
36,92,6,2,43.76250000000009,-79.17750000000042,0,2,0,0,0,0,0,0
48,66,3,1,43.82250000000012,-79.3075000000003,0,0,1,0,0,0,0,0
8,30,6,2,43.62250000000002,-79.48750000000014,0,1,1,0,0,0,0,0
40,62,8,3,43.7825000000001,-79.32750000000028,0,2,0,1,0,0,0,0
31,13,3,1,43.737500000000075,-79.57250000000006,0,0,1,0,0,0,0,0
23,9,27,7,43.697500000000055,-79.59250000000004,1,3,0,1,0,2,0,0
41,63,6,2,43.7875000000001,-79.32250000000029,0,2,0,0,0,0,0,0
34,24,6,2,43.75250000000008,-79.51750000000011,0,2,0,0,0,0,0,0
25,55,6,2,43.70750000000006,-79.36250000000025,0,1,1,0,0,0,0,0
44,68,8,3,43.80250000000011,-79.29750000000031,0,2,0,1,0,0,0,0
37,29,9,3,43.76750000000009,-79.49250000000013,0,2,1,0,0,0,0,0
22,49,40,12,43.69250000000005,-79.39250000000023,1,4,3,2,0,1,0,1
14,45,9,3,43.65250000000003,-79.41250000000021,0,2,1,0,0,0,0,0
15,10,21,6,43.657500000000034,-79.58750000000005,0,3,0,1,0,2,0,0
26,19,2,1,43.71250000000006,-79.54250000000009,0,0,0,1,0,0,0,0
18,15,13,4,43.67250000000004,-79.56250000000007,0,2,0,1,0,1,0,0
38,30,6,2,43.77250000000009,-79.48750000000014,0,2,0,0,0,0,0,0
36,69,28,7,43.76250000000009,-79.29250000000032,1,2,0,1,0,2,1,0
28,65,2,1,43.72250000000007,-79.3125000000003,0,0,0,1,0,0,0,0
27,20,3,1,43.717500000000065,-79.5375000000001,0,0,1,0,0,0,0,0
40,39,8,3,43.7825000000001,-79.44250000000018,0,1,1,1,0,0,0,0
19,16,18,5,43.677500000000045,-79.55750000000008,0,1,1,1,0,2,0,0
11,12,25,7,43.637500000000024,-79.57750000000006,0,2,1,1,0,2,1,0
30,25,3,1,43.73250000000007,-79.51250000000012,0,0,1,0,0,0,0,0
21,62,8,3,43.68750000000005,-79.32750000000028,0,2,0,1,0,0,0,0
40,75,6,2,43.7825000000001,-79.26250000000034,0,2,0,0,0,0,0,0
41,40,5,2,43.7875000000001,-79.43750000000018,0,0,1,1,0,0,0,0
33,36,2,1,43.74750000000008,-79.45750000000017,0,0,0,1,0,0,0,0
25,32,5,2,43.70750000000006,-79.47750000000015,0,1,0,1,0,0,0,0
22,26,17,5,43.69250000000005,-79.50750000000012,0,1,1,1,0,1,1,0
14,22,25,7,43.65250000000003,-79.5275000000001,0,3,0,1,0,2,1,0
34,37,5,2,43.75250000000008,-79.45250000000017,0,0,1,1,0,0,0,0
32,76,20,6,43.74250000000008,-79.25750000000035,0,2,1,1,0,1,1,0
37,42,34,10,43.76750000000009,-79.4275000000002,2,3,3,2,0,0,0,0
24,72,20,6,43.70250000000006,-79.27750000000033,0,2,1,1,0,1,1,0
43,85,6,2,43.797500000000106,-79.21250000000039,0,1,1,0,0,0,0,0
35,81,17,5,43.757500000000086,-79.23250000000037,0,2,0,1,0,1,1,0
36,46,20,6,43.76250000000009,-79.40750000000021,1,2,2,1,0,0,0,0
15,23,20,6,43.657500000000034,-79.52250000000011,0,3,0,1,0,1,1,0
7,19,8,3,43.617500000000014,-79.54250000000009,0,1,1,1,0,0,0,0
26,32,5,2,43.71250000000006,-79.47750000000015,0,0,1,1,0,0,0,0
17,69,0,0,43.66750000000004,-79.29250000000032,0,0,0,0,0,0,0,0
36,82,23,7,43.76250000000009,-79.22750000000038,0,3,1,1,0,1,1,0
28,78,30,8,43.72250000000007,-79.24750000000036,1,3,1,1,0,2,0,0
29,43,6,2,43.72750000000007,-79.4225000000002,0,2,0,0,0,0,0,0
21,39,9,3,43.68750000000005,-79.44250000000018,0,2,1,0,0,0,0,0
40,52,3,1,43.7825000000001,-79.37750000000024,0,1,0,0,0,0,0,0
10,29,5,2,43.63250000000002,-79.49250000000013,0,1,0,1,0,0,0,0
42,98,8,3,43.7925000000001,-79.14750000000045,0,2,0,1,0,0,0,0
33,49,36,10,43.74750000000008,-79.39250000000023,2,3,1,2,0,0,1,1
34,14,8,3,43.75250000000008,-79.56750000000007,0,1,1,1,0,0,0,0
25,45,40,11,43.70750000000006,-79.41250000000021,2,4,1,2,0,1,1,0
39,92,9,3,43.777500000000096,-79.17750000000042,0,2,1,0,0,0,0,0
32,53,6,2,43.74250000000008,-79.37250000000024,0,1,1,0,0,0,0,0
37,19,0,0,43.76750000000009,-79.54250000000009,0,0,0,0,0,0,0,0
43,62,3,1,43.797500000000106,-79.32750000000028,0,1,0,0,0,0,0,0
3,26,6,2,43.597500000000004,-79.50750000000012,0,2,0,0,0,0,0,0
22,39,11,4,43.69250000000005,-79.44250000000018,0,2,1,1,0,0,0,0
14,35,2,1,43.65250000000003,-79.46250000000016,0,0,0,1,0,0,0,0
26,9,6,2,43.71250000000006,-79.59250000000004,0,2,0,0,0,0,0,0
43,98,0,0,43.797500000000106,-79.14750000000045,0,0,0,0,0,0,0,0
17,46,6,2,43.66750000000004,-79.40750000000021,0,2,0,0,0,0,0,0
36,59,6,2,43.76250000000009,-79.34250000000027,0,1,1,0,0,0,0,0
29,20,9,3,43.72750000000007,-79.5375000000001,0,2,1,0,0,0,0,0
47,68,5,2,43.817500000000116,-79.29750000000031,0,1,0,1,0,0,0,0
40,29,9,3,43.7825000000001,-79.49250000000013,0,2,1,0,0,0,0,0
21,52,0,0,43.68750000000005,-79.37750000000024,0,0,0,0,0,0,0,0
33,26,0,0,43.74750000000008,-79.50750000000012,0,0,0,0,0,0,0,0
25,22,8,3,43.70750000000006,-79.5275000000001,0,1,1,1,0,0,0,0
39,69,14,4,43.777500000000096,-79.29250000000032,0,1,0,1,0,1,1,0
10,42,3,1,43.63250000000002,-79.4275000000002,0,0,1,0,0,0,0,0
22,16,23,6,43.69250000000005,-79.55750000000008,1,1,1,1,0,1,1,0
14,12,20,6,43.65250000000003,-79.57750000000006,0,2,1,1,0,1,1,0
13,53,67,16,43.64750000000003,-79.37250000000024,4,4,3,2,1,0,1,1
32,66,8,3,43.74250000000008,-79.3075000000003,0,1,1,1,0,0,0,0
24,62,6,2,43.70250000000006,-79.32750000000028,0,2,0,0,0,0,0,0
43,75,8,3,43.797500000000106,-79.26250000000034,0,2,0,1,0,0,0,0
16,58,11,4,43.66250000000004,-79.34750000000027,0,2,1,1,0,0,0,0
35,71,13,4,43.757500000000086,-79.28250000000033,0,1,1,1,0,1,0,0
36,36,5,2,43.76250000000009,-79.45750000000017,0,1,0,1,0,0,0,0
15,13,19,5,43.657500000000034,-79.57250000000006,0,1,0,1,0,2,1,0
28,32,9,3,43.72250000000007,-79.47750000000015,0,2,1,0,0,0,0,0
18,18,19,5,43.67250000000004,-79.54750000000008,1,2,0,1,0,1,0,0
46,86,8,3,43.812500000000114,-79.2075000000004,0,2,0,1,0,0,0,0
17,59,3,1,43.66750000000004,-79.34250000000027,0,1,0,0,0,0,0,0
28,68,17,5,43.72250000000007,-79.29750000000031,0,2,0,1,0,1,1,0
29,33,11,4,43.72750000000007,-79.47250000000015,0,2,1,1,0,0,0,0
21,29,0,0,43.68750000000005,-79.49250000000013,0,0,0,0,0,0,0,0
40,42,5,2,43.7825000000001,-79.4275000000002,0,1,0,1,0,0,0,0
33,3,6,2,43.74750000000008,-79.62250000000002,0,1,1,0,0,0,0,0
10,19,26,7,43.63250000000002,-79.54250000000009,1,3,0,1,0,1,1,0
42,88,6,2,43.7925000000001,-79.1975000000004,0,1,1,0,0,0,0,0
34,4,8,3,43.75250000000008,-79.61750000000002,0,1,1,1,0,0,0,0
20,69,0,0,43.68250000000005,-79.29250000000032,0,0,0,0,0,0,0,0
25,35,9,3,43.70750000000006,-79.46250000000016,0,2,1,0,0,0,0,0
39,82,20,5,43.777500000000096,-79.22750000000038,1,1,0,1,0,1,1,0
31,78,19,5,43.737500000000075,-79.24750000000036,1,1,1,1,0,1,0,0
32,43,30,9,43.74250000000008,-79.4225000000002,1,5,1,1,0,0,1,0
24,39,5,2,43.70250000000006,-79.44250000000018,0,1,0,1,0,0,0,0
43,52,2,1,43.797500000000106,-79.37750000000024,0,0,0,1,0,0,0,0
35,48,30,8,43.757500000000086,-79.39750000000022,2,2,2,1,0,0,0,1
14,25,24,7,43.65250000000003,-79.51250000000012,0,3,1,1,0,2,0,0
24,75,16,4,43.70250000000006,-79.26250000000034,1,1,0,1,0,1,0,0
17,36,3,1,43.66750000000004,-79.45750000000017,0,0,1,0,0,0,0,0
36,49,42,12,43.76250000000009,-79.39250000000023,2,5,1,2,0,0,1,1
9,32,3,1,43.62750000000002,-79.47750000000015,0,0,1,0,0,0,0,0
28,45,8,3,43.72250000000007,-79.41250000000021,0,1,1,1,0,0,0,0
29,10,8,3,43.72750000000007,-79.58750000000005,0,2,0,1,0,0,0,0
38,95,6,2,43.77250000000009,-79.16250000000043,0,2,0,0,0,0,0,0
42,65,5,2,43.7925000000001,-79.3125000000003,0,0,1,1,0,0,0,0
21,42,6,2,43.68750000000005,-79.4275000000002,0,2,0,0,0,0,0,0
33,16,6,2,43.74750000000008,-79.55750000000008,0,2,0,0,0,0,0,0
25,12,8,3,43.70750000000006,-79.57750000000006,0,1,1,1,0,0,0,0
20,46,23,7,43.68250000000005,-79.40750000000021,1,2,1,2,0,0,0,1
39,59,11,4,43.777500000000096,-79.34250000000027,0,2,1,1,0,0,0,0
10,32,9,3,43.63250000000002,-79.47750000000015,0,2,1,0,0,0,0,0
42,101,5,2,43.7925000000001,-79.13250000000046,0,1,0,1,0,0,0,0
13,43,11,4,43.64750000000003,-79.4225000000002,0,2,1,1,0,0,0,0
32,56,2,1,43.74250000000008,-79.35750000000026,0,0,0,1,0,0,0,0
24,52,9,3,43.70250000000006,-79.37750000000024,0,2,1,0,0,0,0,0
43,65,5,2,43.797500000000106,-79.3125000000003,0,1,0,1,0,0,0,0
16,48,68,18,43.66250000000004,-79.39750000000022,2,7,5,1,1,0,1,1
17,13,17,5,43.66750000000004,-79.57250000000006,0,2,0,1,0,1,1,0
35,61,9,3,43.757500000000086,-79.33250000000028,0,2,1,0,0,0,0,0
36,26,2,1,43.76250000000009,-79.50750000000012,0,0,0,1,0,0,0,0
28,22,11,4,43.72250000000007,-79.5275000000001,0,2,1,1,0,0,0,0
46,76,11,4,43.812500000000114,-79.25750000000035,0,2,1,1,0,0,0,0
38,72,25,7,43.77250000000009,-79.27750000000033,1,3,1,1,0,1,0,0
17,49,83,23,43.66750000000004,-79.39250000000023,2,8,5,3,1,0,2,2
49,81,5,2,43.82750000000012,-79.23250000000037,0,0,1,1,0,0,0,0
29,23,5,2,43.72750000000007,-79.52250000000011,0,1,0,1,0,0,0,0
21,19,13,4,43.68750000000005,-79.54250000000009,0,2,0,1,0,1,0,0
40,32,6,2,43.7825000000001,-79.47750000000015,0,1,1,0,0,0,0,0
27,62,3,1,43.717500000000065,-79.32750000000028,0,1,0,0,0,0,0,0
19,58,8,3,43.677500000000045,-79.34750000000027,0,1,1,1,0,0,0,0
30,67,8,3,43.73250000000007,-79.30250000000031,0,2,0,1,0,0,0,0
50,82,3,1,43.832500000000124,-79.22750000000038,0,0,1,0,0,0,0,0
42,78,6,2,43.7925000000001,-79.24750000000036,0,1,1,0,0,0,0,0
20,59,6,2,43.68250000000005,-79.34250000000027,0,1,1,0,0,0,0,0
39,72,29,8,43.777500000000096,-79.27750000000033,1,3,1,1,0,1,1,0
12,55,61,17,43.64250000000003,-79.36250000000025,3,6,5,1,0,0,1,1
13,20,16,5,43.64750000000003,-79.5375000000001,0,2,1,1,0,1,0,0
31,68,18,5,43.737500000000075,-79.29750000000031,0,2,0,1,0,2,0,0
23,64,6,2,43.697500000000055,-79.3175000000003,0,2,0,0,0,0,0,0
24,29,5,2,43.70250000000006,-79.49250000000013,0,1,0,1,0,0,0,0
43,42,6,2,43.797500000000106,-79.4275000000002,0,2,0,0,0,0,0,0
16,25,17,5,43.66250000000004,-79.51250000000012,0,2,0,1,0,1,1,0
35,38,26,8,43.757500000000086,-79.44750000000018,1,5,1,1,0,0,0,0
34,79,18,5,43.75250000000008,-79.24250000000036,0,1,1,1,0,2,0,0
13,56,9,3,43.64750000000003,-79.35750000000026,0,2,1,0,0,0,0,0
53,92,5,2,43.84750000000013,-79.17750000000042,0,1,0,1,0,0,0,0
45,88,0,0,43.80750000000011,-79.1975000000004,0,0,0,0,0,0,0,0
5,15,8,3,43.60750000000001,-79.56250000000007,0,2,0,1,0,0,0,0
37,84,34,9,43.76750000000009,-79.21750000000038,1,3,1,1,0,2,1,0
16,61,6,2,43.66250000000004,-79.33250000000028,0,1,1,0,0,0,0,0
9,22,17,5,43.62750000000002,-79.5275000000001,0,2,0,1,0,1,1,0
28,35,9,3,43.72250000000007,-79.46250000000016,0,2,1,0,0,0,0,0
26,74,13,4,43.71250000000006,-79.26750000000034,0,2,0,1,0,1,0,0
6,16,8,3,43.61250000000001,-79.55750000000008,0,1,1,1,0,0,0,0
18,70,5,2,43.67250000000004,-79.28750000000032,0,0,1,1,0,0,0,0
38,85,20,5,43.77250000000009,-79.21250000000039,1,1,0,1,0,1,1,0
49,94,5,2,43.82750000000012,-79.16750000000043,0,1,0,1,0,0,0,0
42,55,3,1,43.7925000000001,-79.36250000000025,0,1,0,0,0,0,0,0
27,75,22,6,43.717500000000065,-79.26250000000034,1,2,1,1,0,1,0,0
20,36,8,3,43.68250000000005,-79.45750000000017,0,2,0,1,0,0,0,0
39,49,31,9,43.777500000000096,-79.39250000000023,1,2,2,2,0,1,0,1
12,32,3,1,43.64250000000003,-79.47750000000015,0,1,0,0,0,0,0,0
30,80,24,6,43.73250000000007,-79.23750000000037,1,1,1,1,0,2,0,0
31,45,0,0,43.737500000000075,-79.41250000000021,0,0,0,0,0,0,0,0
32,10,3,1,43.74250000000008,-79.58750000000005,0,1,0,0,0,0,0,0
23,41,8,3,43.697500000000055,-79.43250000000019,0,1,1,1,0,0,0,0
2,18,0,0,43.5925,-79.54750000000008,0,0,0,0,0,0,0,0
35,15,5,2,43.757500000000086,-79.56250000000007,0,1,0,1,0,0,0,0
41,95,2,1,43.7875000000001,-79.16250000000043,0,0,0,1,0,0,0,0
13,33,6,2,43.64750000000003,-79.47250000000015,0,1,1,0,0,0,0,0
32,46,30,8,43.74250000000008,-79.40750000000021,1,2,1,1,0,1,1,1
45,65,6,2,43.80750000000011,-79.3125000000003,0,2,0,0,0,0,0,0
44,100,2,1,43.80250000000011,-79.13750000000046,0,0,0,1,0,0,0,0
24,42,3,1,43.70250000000006,-79.4275000000002,0,0,1,0,0,0,0,0
16,38,11,4,43.66250000000004,-79.44750000000018,0,2,1,1,0,0,0,0
35,51,35,10,43.757500000000086,-79.38250000000023,2,3,2,2,0,0,0,1
36,16,9,3,43.76250000000009,-79.55750000000008,0,2,1,0,0,0,0,0
28,12,3,1,43.72250000000007,-79.57750000000006,0,1,0,0,0,0,0,0
46,66,6,2,43.812500000000114,-79.3075000000003,0,2,0,0,0,0,0,0
5,28,3,1,43.60750000000001,-79.49750000000013,0,0,1,0,0,0,0,0
38,62,8,3,43.77250000000009,-79.32750000000028,0,2,0,1,0,0,0,0
49,71,5,2,43.82750000000012,-79.28250000000033,0,0,1,1,0,0,0,0
27,52,2,1,43.717500000000065,-79.37750000000024,0,0,0,1,0,0,0,0
19,48,40,11,43.677500000000045,-79.39750000000022,2,3,2,2,0,1,0,1
39,26,8,3,43.777500000000096,-79.50750000000012,0,1,1,1,0,0,0,0
11,44,2,1,43.637500000000024,-79.4175000000002,0,0,0,1,0,0,0,0
30,57,6,2,43.73250000000007,-79.35250000000026,0,1,1,0,0,0,0,0
31,22,0,0,43.737500000000075,-79.5275000000001,0,0,0,0,0,0,0,0
42,68,8,3,43.7925000000001,-79.29750000000031,0,2,0,1,0,0,0,0
41,72,2,1,43.7875000000001,-79.27750000000033,0,0,0,1,0,0,0,0
20,49,41,12,43.68250000000005,-79.39250000000023,1,3,3,2,0,1,1,1
12,45,8,3,43.64250000000003,-79.41250000000021,0,2,0,1,0,0,0,0
13,10,28,7,43.64750000000003,-79.58750000000005,1,2,0,1,0,2,1,0
31,58,6,2,43.737500000000075,-79.34750000000027,0,1,1,0,0,0,0,0
32,23,5,2,43.74250000000008,-79.52250000000011,0,1,0,1,0,0,0,0
23,54,3,1,43.697500000000055,-79.36750000000025,0,1,0,0,0,0,0,0
16,15,16,5,43.66250000000004,-79.56250000000007,0,2,1,1,0,1,0,0
35,28,11,4,43.757500000000086,-79.49750000000013,0,2,1,1,0,0,0,0
34,69,28,8,43.75250000000008,-79.29250000000032,0,3,1,1,0,2,1,0
37,74,30,8,43.76750000000009,-79.26750000000034,1,3,1,1,0,2,0,0
38,39,30,8,43.77250000000009,-79.44250000000018,2,2,1,2,0,1,0,0
17,16,13,4,43.66750000000004,-79.55750000000008,0,2,0,1,0,1,0,0
9,12,30,8,43.62750000000002,-79.57750000000006,1,3,1,1,0,2,0,0
15,55,66,19,43.657500000000034,-79.36250000000025,3,6,6,2,0,0,1,1
18,60,6,2,43.67250000000004,-79.33750000000028,0,1,1,0,0,0,0,0
38,75,21,6,43.77250000000009,-79.26250000000034,0,2,1,1,0,2,0,0
30,34,5,2,43.73250000000007,-79.46750000000016,0,1,0,1,0,0,0,0
42,45,3,1,43.7925000000001,-79.41250000000021,0,1,0,0,0,0,0,0
27,65,11,4,43.717500000000065,-79.3125000000003,0,2,1,1,0,0,0,0
19,61,5,2,43.677500000000045,-79.33250000000028,0,1,0,1,0,0,0,0
39,39,34,10,43.777500000000096,-79.44250000000018,1,4,1,2,0,1,0,1
12,22,13,4,43.64250000000003,-79.5275000000001,0,1,1,1,0,1,0,0
30,70,16,4,43.73250000000007,-79.28750000000032,1,1,0,1,0,1,0,0
31,35,6,2,43.737500000000075,-79.46250000000016,0,2,0,0,0,0,0,0
4,18,8,3,43.602500000000006,-79.54750000000008,0,2,0,1,0,0,0,0
23,31,8,3,43.697500000000055,-79.48250000000014,0,1,1,1,0,0,0,0
35,5,5,2,43.757500000000086,-79.61250000000003,0,0,1,1,0,0,0,0
41,85,6,2,43.7875000000001,-79.21250000000039,0,2,0,0,0,0,0,0
33,81,21,6,43.74750000000008,-79.23250000000037,0,3,0,1,0,2,0,0
34,46,43,13,43.75250000000008,-79.40750000000021,1,5,3,2,0,1,0,1
25,77,26,7,43.70750000000006,-79.25250000000035,1,2,1,1,0,1,1,0
13,23,21,6,43.64750000000003,-79.52250000000011,0,2,1,1,0,2,0,0
44,90,2,1,43.80250000000011,-79.18750000000041,0,0,0,1,0,0,0,0
45,55,8,3,43.80750000000011,-79.36250000000025,0,1,1,1,0,0,0,0
37,51,32,10,43.76750000000009,-79.38250000000023,1,5,1,2,0,0,0,1
16,28,5,2,43.66250000000004,-79.49750000000013,0,1,0,1,0,0,0,0
22,71,3,1,43.69250000000005,-79.28250000000033,0,1,0,0,0,0,0,0
34,82,19,6,43.75250000000008,-79.22750000000038,0,3,1,1,0,1,0,0
26,41,9,3,43.71250000000006,-79.43250000000019,0,2,1,0,0,0,0,0
5,18,3,1,43.60750000000001,-79.54750000000008,0,1,0,0,0,0,0,0
46,56,2,1,43.812500000000114,-79.35750000000026,0,0,0,1,0,0,0,0
38,52,6,2,43.77250000000009,-79.37750000000024,0,2,0,0,0,0,0,0
36,91,3,1,43.76250000000009,-79.18250000000042,0,0,1,0,0,0,0,0
8,29,5,2,43.62250000000002,-79.49250000000013,0,1,0,1,0,0,0,0
26,77,22,6,43.71250000000006,-79.25250000000035,0,2,0,1,0,2,1,0
27,42,3,1,43.717500000000065,-79.4275000000002,0,0,1,0,0,0,0,0
19,38,6,2,43.677500000000045,-79.44750000000018,0,2,0,0,0,0,0,0
11,34,3,1,43.637500000000024,-79.46750000000016,0,0,1,0,0,0,0,0
30,47,0,0,43.73250000000007,-79.40250000000022,0,0,0,0,0,0,0,0
31,12,8,3,43.737500000000075,-79.57750000000006,0,2,0,1,0,0,0,0
40,97,9,3,43.7825000000001,-79.15250000000044,0,2,1,0,0,0,0,0
41,62,6,2,43.7875000000001,-79.32750000000028,0,2,0,0,0,0,0,0
33,58,5,2,43.74750000000008,-79.34750000000027,0,0,1,1,0,0,0,0
44,67,5,2,43.80250000000011,-79.30250000000031,0,1,0,1,0,0,0,0
23,44,34,10,43.697500000000055,-79.4175000000002,1,3,2,2,0,1,0,1
35,18,2,1,43.757500000000086,-79.54750000000008,0,0,0,1,0,0,0,0
22,48,39,12,43.69250000000005,-79.39750000000022,1,4,3,2,0,0,1,1
34,59,3,1,43.75250000000008,-79.34250000000027,0,0,1,0,0,0,0,0
45,68,5,2,43.80750000000011,-79.29750000000031,0,1,0,1,0,0,0,0
37,64,5,2,43.76750000000009,-79.3175000000003,0,0,1,1,0,0,0,0
38,29,11,4,43.77250000000009,-79.49250000000013,0,2,1,1,0,0,0,0
15,45,5,2,43.657500000000034,-79.41250000000021,0,1,0,1,0,0,0,0
26,54,3,1,43.71250000000006,-79.36750000000025,0,1,0,0,0,0,0,0
27,19,6,2,43.717500000000065,-79.54250000000009,0,2,0,0,0,0,0,0
18,50,38,11,43.67250000000004,-79.38750000000023,2,3,3,2,0,0,0,1
19,15,13,4,43.677500000000045,-79.56250000000007,0,1,1,1,0,1,0,0
11,11,25,6,43.637500000000024,-79.58250000000005,1,1,0,1,0,2,1,0
29,65,6,2,43.72750000000007,-79.3125000000003,0,1,1,0,0,0,0,0
48,78,3,1,43.82250000000012,-79.24750000000036,0,0,1,0,0,0,0,0
40,74,5,2,43.7825000000001,-79.26750000000034,0,0,1,1,0,0,0,0
19,51,35,11,43.677500000000045,-79.38250000000023,1,5,2,2,0,0,1,0
20,16,22,6,43.68250000000005,-79.55750000000008,0,1,1,1,0,2,1,0
11,47,3,1,43.637500000000024,-79.40250000000022,0,1,0,0,0,0,0,0
12,12,17,5,43.64250000000003,-79.57750000000006,0,2,0,1,0,1,1,0
31,25,3,1,43.737500000000075,-79.51250000000012,0,1,0,0,0,0,0,0
23,21,27,7,43.697500000000055,-79.5325000000001,1,2,1,1,0,2,0,0
